Site_Name,Year_Recorded,longitude,latitude
Locust Street Historic District,2002,-87.68177003800506,34.801343780950724
Reeveston Place Historic District,2003,-84.87491597592063,39.823503239306156
Elwood Downtown Historic District,2002,-85.84153172542658,40.27630918343692
Appleton City Park Historic District,2002,-88.40013594805623,44.26719265736505
Main High School,2002,-85.15409497378481,34.25772073315227
Alpine Institute,2002,-85.21887812137652,36.39301908438903
Fuller Park,2002,-87.63425788032188,41.81294077901272
Norwood Park Historical District,2002,-87.79988909164402,41.9893188893289
Scoville Place,2002,-87.79511094771954,41.88971299249108
Motor Row Historic District,2002,-87.62397161968673,41.85280770821923
Reynoldstown Historic District,2003,-84.35430352682155,33.75203617043652
Shorewood Historic District,2002,-89.44666035321781,43.08192975413921
West End Historic District,2002,-88.98441382248362,39.84210232634472
Murray Commercial Historic District,2003,-88.30275241958383,36.61039070521507
Downtown Greensburg Historic District,2003,-85.50212300355616,37.26113481088128
Smith Field,2003,-85.15275438429794,41.14329308721542
High Point Terrace Historic District,2002,-89.93848531026765,35.13992221315321
College Hills Historic District,2002,-89.43904080903171,43.08019000967925
Deer Creek Valley Rural Historic District,2002,-86.63210275446569,40.594648447834544
Chauncey--Stadium Avenues Historic District,2002,-86.90618399338096,40.431236189769926
Danville Courthouse Square Historic District,2010,-86.52452127575206,39.760314716988304
Otis Park and Golf Course,2002,-86.45473376270714,38.85900478262936
East Spring Street Historic District,2002,-85.81581615479313,38.28827973452232
Hillcrest--Wildwood Circle Historic District,2002,-84.95578532884947,32.47534397117879
Manske--Niemann Farm,2003,-89.68430344282459,39.13849710088011
"Lexington, Harrodsburg, and Perryville Turnpike Rural Historic District",2003,-84.77651160646805,37.81330270616126
Peacock Woods-Dimon Circle Historic District,2003,-84.96309380919453,32.47534821318061
Dayton Historic District,2003,-86.76744671576179,40.376335945972805
Lowell Commercial Historic District,2003,-87.4229574324193,41.2916467550432
Mooresville Commercial Historic District,2003,-86.37552421922385,39.61291126378544
Indianapolis Park and Boulevard System,2003,-86.1068018538471,39.809165667331285
Oakland City Historic District,2003,-84.42756928005846,33.728174111020735
Fowler Family Farm,2003,-84.21038283427998,34.154126544502745
Saylesville Historic District,2003,-88.32159280873711,42.9486814466419
Green Meadows--Poplar Glen Historic District,2003,-89.97900099026847,35.136067015306494
East Park Historic District,2003,-89.21164219181243,42.917137515169955
North Tallapoosa Residential Historic District,2003,-85.28997134403542,33.75029181643549
Berkeley Park Historic District,2003,-84.41295770568695,33.80025053371429
Christian Ridge Historic District,2003,-86.50577255714502,40.278591518700644
Mount Vernon Downtown Historic District,2003,-87.89605190714825,37.930868475296876
Scottsburg Courthouse Square Historic District,2003,-85.77003360373011,38.685459908957434
Fountain Point,2003,-85.7062114929865,44.96710569035433
Watervale Historic District,2003,-86.2179834931931,44.553903347099904
"Monroe, Bill, Farm",2003,-86.7646521975099,37.43281369735458
Howell Interlocking Historic District,2003,-84.41411522622393,33.78434486133597
East End Historic District,2003,-89.50348881824581,43.09593698882958
Fulton Downtown Historic District,2003,-88.87501069902592,36.50346762285108
Big Spring School--Oliver Farmstead,2004,-86.2368071252059,36.882691786873046
Washington Square Historic District,2003,-87.63037424070619,41.89892326583367
Davis Square,2003,-87.66751385264735,41.81306611347653
Calumet Park,2003,-87.52871466540394,41.720353309479435
Armour Square,2003,-87.63396089836512,41.833662807716074
Hale Avenue Historic District (Boundary Increase),2003,-89.96960487218698,35.70288157230542
"Stevenson, Adlai E., II, Farm",2003,-87.92966447237059,42.228543163346714
French Lick Springs Hotel,2003,-86.62091535606407,38.554291443221324
Flanner House Homes,2003,-86.17097126622089,39.78435630306734
Beardsley Avenue Historic District,2003,-85.97537348252395,41.692224965460575
Hawley Heights Historic District,2003,-85.50514144852282,40.88941176744215
Inman Park--Moreland Historic District (Boundary Increase),2003,-84.35016606523506,33.767061840021135
Montezuma Historic District,2003,-84.02815401654327,32.3043744491215
Columbus Park,2003,-87.76962248512257,41.87451210248552
Oldfields,2003,-86.18390465354346,39.82727176966748
Woodlawn Historic District,2003,-86.75443065817112,33.54188784558288
Milner Heights Historic District,2003,-86.78622106437359,33.502199918841214
Hanover Place Historic District,2003,-86.78653661370903,33.50635178111141
Country Club Historic District,2003,-86.7787271292692,33.50760658405697
South Highlands of East Lake Historic District,2003,-86.71413399621028,33.593647922092714
Old Town Historic District Boundary Increase and Additional Documentation,2003,-87.02518586322508,32.404118704926205
Riverbank Laboratories,2003,-88.31396670755204,41.871605976020525
South Washington Street Historic District,2003,-88.72806044635243,43.19168425379634
Lebanon Junction Historic District,2003,-85.73142580298897,37.83213851026953
Glasgow Central Business District (Boundary Increase),2004,-85.9128056152917,36.99573808863128
North Race Street Historic District (Boundary Increase),2003,-85.91047568868004,37.000897109012406
Southwest Glagow Residential District (Boundary Increase),2003,-85.92038214240428,36.99074411552567
Rabbit Hash Historic District,2003,-84.8478287333714,38.94240076745482
Kendallville Downtown Historic District,2003,-85.26527260542909,41.44314146371145
Old Richmond Historic District (Boundary Increase and Decrease),2003,-84.89325162880648,39.824229835421896
Nappaness Eastside Historic District,2003,-85.99783600226434,41.44420986185114
"Central Branch, National Home for Disabled Volunteer Soldiers",2004,-84.26081035153861,39.74307355110181
East Village Historic District,2004,-87.89600718776781,43.055355345879356
Natchez Street Historic District,2004,-86.87777492501709,35.918069080102434
Schorsch Irving Park Gardens Historic District,2004,-87.77919487254093,41.95005017845471
South Park Manor Historic District,2004,-87.61928994215617,41.757418257771974
Fairhope Downtown Historic District,2006,-87.90316091163993,30.523427168968706
Brandon Road Lock and Dam Historic District,2004,-88.09715242432938,41.507208234170406
Dresden Island Lock and Dam Historic District,2004,-88.28245691138014,41.399078087847535
Marseilles Lock and Dam Historic District,2004,-88.7311388942143,41.326833895578936
Starved Rock Lock and Dam Historic District,2004,-88.98607459925547,41.323823027514706
"Lockport Lock, Dam and Power House Historic District",2004,-88.0779757245677,41.569748280143195
Illinois Waterway Project Office,2004,-89.56582061625191,40.70415993658747
Peoria Lock and Dam Historic District,2004,-89.62596079620052,40.63284424973228
Collett Park Neighborhood Historic District,2004,-87.40503902285724,39.49561807259804
Jasper Downtown Historic District,2004,-87.27884137440661,33.83173111648583
East Northport Historic District,2004,-87.57217367408363,33.225120377092544
Rosedale Park Historic District,2004,-86.78979769130095,33.4878915167216
Rosedale Historic District,2004,-86.79424398024372,33.48539266797061
New Market Historic District,2004,-86.42848947787468,34.90830042704276
Northport Historic District (Boundary Increase),2004,-87.58001037191174,33.22078357226259
Little Rock--Jackstown Road Rural Historic District,2004,-84.05628747690211,38.22112005547458
Ralph Bunche Historic District,2004,-85.91007757799996,36.98609979266672
North Sherman Boulevard Historic District,2004,-87.96728208839934,43.07019777296026
New Decatur--Albany Residential Historic District (Boundary Increase),2004,-86.98076367940305,34.60104283572563
Spring Place Historic District,2005,-84.81762972422332,34.76154936598778
East Hill Residential Historic District,2004,-89.61799499655467,44.96377395534201
"Acres, The",2004,-85.40895387380203,42.26159074795342
Parrott Historic District,2004,-84.50983358636329,31.892711829749736
Brantley Historic District,2004,-86.25719424482587,31.583862368963484
Gurley Historic District,2004,-86.37366210988293,34.69997007179836
Sylacauga Historic Commercial District,2004,-86.25226667811576,33.170634870455494
Hunt--Forman Farm,2004,-84.25463028704593,39.48234197852324
Murray County High School Historic District,2004,-84.78868950154182,34.777145308471006
"Johnson's, Oliver, Woods Historic District",2004,-86.14745430162209,39.83971536552974
Southwest Historic District,2004,-88.84132278676913,43.838730819977265
High Uptown Historic District,2004,-84.98945630641282,32.47387571783384
Belle Meade Golf Links Subdivision Historic District,2004,-86.8633288968795,36.10194302702059
"Burlington Historic District (Boundary Decrease, Boundary Increase)",2005,-84.72512328041792,39.03100570640407
Oakland--Freeport Historic District,2004,-86.2514200074145,37.03930639618884
"Tate, Isaac, Farm",2004,-85.36888737986466,37.25534192148854
Washington Park,2004,-87.61126863324426,41.79598053153779
Chickasaw Shipyard Village Historic District,2004,-88.06500411233769,30.767523436301765
Luverne Historic District,2005,-86.26475381783709,31.715973133083352
Wrightwood Bungalow Historic District,2004,-87.74429937475435,41.93036541306869
Central Court Historic District,2004,-86.14803228733328,39.82217321133338
Jenifer--Spaight Historic District,2004,-89.36869452333575,43.078326769913645
Teel--Crawford--Gaston Plantation,2004,-84.39371405049904,32.15227525422576
West Market Street Boulevard Historic District,2004,-84.13499192204313,40.74009557301492
South Main Street Historic District,2005,-84.61117353526365,38.859087359872056
Owensboro Historic Downtown Commercial District,2005,-87.11062574928646,37.77423089299653
Mantle Rock Archeological District,2004,-88.42809837229775,37.35279818915793
Seventh Street Commercial Historic District,2005,-89.08067285018804,42.26222961653541
Victory Noll--St. Felix Friary Historic Disttrict,2004,-85.5191774296863,40.88193239122444
Brendonwood Historic District,2004,-86.066190823258,39.86119594636786
Butler Downtown Historic district,2005,-84.2370674029966,32.55686907410454
Foley Downtown Historic District,2005,-87.6838651273599,30.406936786290125
Laurium Historic District,2005,-88.44070782109446,47.23601611119352
"Core, William and Margaret McFarland, Farm",2005,-85.68401610330928,44.89451495413253
Sargent Historic District,2005,-84.8675447884108,33.431323350098644
Eastwood Historic District,2005,-84.41077203742765,39.16337940322309
Prospect Hill Historic District,2005,-87.87578075060068,43.06802948771938
Oakton Historic District,2005,-87.68763289261932,42.02520683460741
Garden Homes Historic District,2005,-87.62161306339196,41.736497067768305
Candler Park Historic District (Boundary Increase),2005,-84.34340020499069,33.770666997537575
Portland Downtown Historic District,2005,-84.90312855347904,42.869302469132485
Williams Family Farm,2005,-84.94321888424285,33.70339961286311
Vinegar Hill Historic District,2005,-86.51952332135669,39.15923650409988
Cowen Farmstead,2005,-85.73540630549165,36.21436620563804
Downtown Philadelphia Historic District,2005,-89.10998394222051,32.77149171393518
Ripley Historic District,2005,-88.93720565757322,34.72066223488148
Ashville Historic District,2005,-86.25288828581218,33.836946113715584
Twelve Points Historic District,2005,-87.39898927138614,39.491873381835674
Miller Family Farm,2005,-87.35961166885936,36.2001461232146
Virginia--Highland Historic District,2005,-84.3569515241485,33.78329985592173
Wynn's Hill--Overlook--Oak Circle Historic District,2005,-84.97127629710124,32.464947072744245
Des Plaines Methodist Camp Ground,2005,-87.88910101697562,42.03334852049889
Columbus Circle Historic District,2005,-89.01077495087299,42.68991483534294
"Northwestern Branch, National Home for Disabled Volunteer Soldiers Historic District",2005,-87.9770352451762,43.03111128234797
Maple Park Historic District,2005,-88.44002419044381,42.59570012398232
Wynnton Village Historic District,2005,-84.96365439566803,32.472971937296684
Southside Historic District,2005,-86.7907117837685,33.512917923782645
"Campground, The",2005,-88.06626472693236,30.69629126576033
Water Avenue Historic District,2005,-87.01567458876549,32.407197416189405
Chatsworth Downtown Historic District,2005,-84.76840091716554,34.767825974919894
